          Index           Name           S[m]       Beta1[m]         Alfa1x       Beta2[m]          Alfa2            c11            c12            c21            c22          Dx[m]            Dxp          Dy[m]            Dyp      Q1 [2*PI]      Q2 [2*PI]
           2205           SDMO         2178.3         11.618      -0.649012        44.3394        2.15806      -0.264309       -1.50869     -0.0472103      -0.813089       0.975967      0.0443015     -0.0556244     0.00332378        15.7853        16.8209
           2206      DRIFT_678        2178.93        12.4828      -0.725951        41.6752        2.07781      -0.294002       -1.83518     -0.0472103      -0.783396        1.00383      0.0443015     -0.0535339     0.00332378        15.7936        16.8233
           2207      DRIFT_678        2179.55        13.4444      -0.802889         39.112        1.99756      -0.323695       -2.12431     -0.0472103      -0.753703        1.03169      0.0443015     -0.0514434     0.00332378        15.8013        16.8257
           2208   YO12_DH17_E1        2179.55        13.4444      -0.802889         39.112        1.99756      -0.323695       -2.12431     -0.0472103      -0.753703        1.03169      0.0443015     -0.0514434     0.00332378        15.8013        16.8257
           2209              D        2188.99         39.512        -1.9585        12.7366       0.794659      -0.770451       -1.97039     -0.0473176      -0.307502        1.63347      0.0831874     -0.0200297     0.00333025        15.8685        16.8952
           2210   YO12_DH17_E2        2188.99         39.512        -1.9585        12.7366       0.794659      -0.770451       -1.97039     -0.0473176      -0.307502        1.63347      0.0831874     -0.0200297     0.00333025        15.8685        16.8952
           2211      DRIFT_680        2189.71         42.367       -2.04576        11.6686        0.70333      -0.804187       -1.61626     -0.0473176      -0.273765        1.69278      0.0831874     -0.0176553     0.00333025        15.8713        16.9045
           2212      DRIFT_680        2190.42        45.3464       -2.13302        10.7308          0.612      -0.837924       -1.21402     -0.0473176      -0.240028         1.7521      0.0831874     -0.0152809     0.00333025        15.8739        16.9147
           2213      DRIFT_680        2191.13        48.4502       -2.22028        9.92317       0.520671      -0.871661       -0.76368     -0.0473176      -0.206291        1.81141      0.0831874     -0.0129065     0.00333025        15.8763        16.9257
           2214             QF        2192.24        48.4217         2.2451        9.89711      -0.496403      -0.835657    -0.00642801      0.0473926      -0.171573        1.81061     -0.0846148    -0.00981045     0.00229554        15.8799        16.9439
           2215      DRIFT_682        2192.37        47.8354        2.22876        10.0294      -0.512907      -0.829446      0.0797864      0.0473926      -0.177783        1.79952     -0.0846148    -0.00950962     0.00229554        15.8803         16.946
           2216           SFMO        2193.12        44.5624        2.13519        10.8696       -0.60736      -0.793902       0.541875      0.0473926      -0.213328        1.73606     -0.0846148    -0.00778797     0.00229554        15.8829        16.9574
           2217      DRIFT_683        2193.75        41.9259        2.05673        11.6834      -0.686568      -0.764094       0.888281      0.0473926      -0.243136        1.68284     -0.0846148    -0.00634418     0.00229554        15.8852        16.9663
           2218      DRIFT_683        2194.38        39.3881        1.97827        12.5969      -0.765777      -0.734287        1.19719      0.0473926      -0.272943        1.62962     -0.0846148    -0.00490039     0.00229554        15.8877        16.9745
           2219   YO12_DH18_E1        2194.38        39.3881        1.97827        12.5969      -0.765777      -0.734287        1.19719      0.0473926      -0.272943        1.62962     -0.0846148    -0.00490039     0.00229554        15.8877        16.9745
           2220              D        2203.82        13.1312       0.801824        38.2732       -1.95375      -0.286504        1.32506      0.0474465      -0.720932         1.0135     -0.0458975      0.0167707     0.00229538        15.9558        17.0453
           2221   YO12_DH18_E2        2203.82        13.1312       0.801824        38.2732       -1.95375      -0.286504        1.32506      0.0474465      -0.720932         1.0135     -0.0458975      0.0167707     0.00229538        15.9558        17.0453
           2222      DRIFT_685        2204.54        12.0514       0.712618        41.1232       -2.04349      -0.252676       0.991203      0.0474465       -0.75476       0.980772     -0.0458975      0.0184073     0.00229538        15.9648        17.0481
           2223      DRIFT_685        2205.25        11.0988       0.623412        44.1012       -2.13323      -0.218847       0.609104      0.0474465      -0.788589       0.948048     -0.0458975      0.0200439     0.00229538        15.9746        17.0508
           2224      DRIFT_685        2205.96        10.2734       0.534206        47.2071       -2.22297      -0.185019       0.178768      0.0474465      -0.822418       0.915324     -0.0458975      0.0216804     0.00229538        15.9852        17.0533
           2225             QD        2207.07        10.2759      -0.536486        47.1838        2.24317      -0.202499      -0.548255     -0.0481035      -0.839776       0.911803      0.0394984      0.0230594     0.00016754        16.0028         17.057
           2226      DRIFT_687         2207.2        10.4187       -0.55291        46.5981        2.22642      -0.208803      -0.630944     -0.0481035      -0.833472       0.916979      0.0394984      0.0230814     0.00016754        16.0048        17.0574
           2227           SDPO        2207.95        11.3185      -0.646903        43.3304        2.13054       -0.24488       -1.07239     -0.0481035      -0.797395       0.946603      0.0394984       0.023207     0.00016754        16.0158        17.0601
           2228      DRIFT_688        2208.58        12.1818      -0.725726        40.7009        2.05014      -0.275135       -1.40086     -0.0481035       -0.76714       0.971446      0.0394984      0.0233124     0.00016754        16.0243        17.0625
           2229      DRIFT_688        2209.21        13.1443      -0.804549        38.1726        1.96973       -0.30539       -1.69128     -0.0481035      -0.736885       0.996288      0.0394984      0.0234178     0.00016754        16.0322         17.065
           2230   YO12_DH19_E1        2209.21        13.1443      -0.804549        38.1726        1.96973       -0.30539       -1.69128     -0.0481035      -0.736885       0.996288      0.0394984      0.0234178     0.00016754        16.0322         17.065
           2231              D        2218.65        39.4616       -1.98161        12.3766       0.762789      -0.759102       -1.47814      -0.048008      -0.282759        1.55184      0.0781796      0.0250006    0.000167778        16.1002        17.1365
           2232   YO12_DH19_E2        2218.65        39.4616       -1.98161        12.3766       0.762789      -0.759102       -1.47814      -0.048008      -0.282759        1.55184      0.0781796      0.0250006    0.000167778        16.1002        17.1365
           2233      DRIFT_690        2219.36        42.3507       -2.07063        11.3538       0.671663      -0.793331       -1.11411      -0.048008       -0.24853        1.60758      0.0781796      0.0251202    0.000167778         16.103        17.1461
           2234      DRIFT_690        2220.08        45.3669       -2.15964         10.461       0.580537       -0.82756      -0.701272      -0.048008      -0.214301        1.66332      0.0781796      0.0252398    0.000167778        16.1056        17.1565
           2235      DRIFT_690        2220.79        48.5099       -2.24866        9.69819        0.48941      -0.861789      -0.239623      -0.048008      -0.180072        1.71906      0.0781796      0.0253594    0.000167778         16.108        17.1678
           2236             QF         2221.9        48.5348        2.22701        9.72274      -0.512273      -0.875739       0.537052      0.0479098      -0.193449        1.71743     -0.0811067      0.0268535     0.00254712        16.1116        17.1863
