          Index           Name          S[cm]     Beta1x[cm]         Alfa1x     Beta1y[cm]         Alfa1y    Nu1 [2*PI]      Beta2x[cm]         Alfa2x     Beta2y[cm]         Alfa2y     Nu2 [2*PI]              U        Dx [cm]            Dxp         Dy[cm]            Dyp      Q1 [2*PI]      Q2 [2*PI]        m56[m] 
           3670          DTEMP         382610        1625.18         1.4659        88.5918      0.0812357      0.0861666          89.81      0.0813751        1604.53        1.47744       0.413875      0.0525473        1.21254    -0.00236788      -0.550442     0.00185319        28.0799        29.0531        -7.0144
           3671          DTEMP         382620        1596.63        1.44753        87.0097      0.0802003      0.0861505        88.2251      0.0803512        1575.75        1.45863       0.413884      0.0525473        1.18933    -0.00236788       -0.53228     0.00185319        28.0809         29.054        -7.0144
           3672          DTEMP         382630        1568.44        1.42916        85.4479      0.0791648      0.0861338        86.6603      0.0793273        1547.35        1.43981       0.413893      0.0525473        1.16612    -0.00236788      -0.514119     0.00185319        28.0818         29.055        -7.0144
           3673          DTEMP         382640         1540.6        1.41079        83.9064      0.0781294      0.0861165        85.1155      0.0783034        1519.31          1.421       0.413902      0.0525473        1.14292    -0.00236788      -0.495958     0.00185319        28.0827        29.0559        -7.0144
           3674          DTEMP         382650        1513.13        1.39242        82.3852      0.0770939      0.0860986        83.5908      0.0772795        1491.64        1.40218       0.413912      0.0525473        1.11971    -0.00236788      -0.477797     0.00185319        28.0837        29.0569        -7.0144
           3675          DTEMP         382659        1486.02        1.37405        80.8843      0.0760585      0.0860801        82.0861      0.0762557        1464.35        1.38337       0.413923      0.0525473        1.09651    -0.00236788      -0.459635     0.00185319        28.0847        29.0579        -7.0144
           3676          DTEMP         382669        1459.27        1.35568        79.4037       0.075023      0.0860609        80.6015      0.0752318        1437.42        1.36455       0.413934      0.0525473         1.0733    -0.00236788      -0.441474     0.00185319        28.0857        29.0589        -7.0144
           3677          DTEMP         382679        1432.88        1.33731        77.9434      0.0739876       0.086041         79.137      0.0742079        1410.86        1.34574       0.413945      0.0525473         1.0501    -0.00236788      -0.423313     0.00185319        28.0867          29.06        -7.0144
           3678          DTEMP         382689        1406.85        1.31894        76.5034      0.0729521      0.0860205        77.6926       0.073184        1384.66        1.32692       0.413957      0.0525473        1.02689    -0.00236788      -0.405151     0.00185319        28.0878         29.061        -7.0144
           3679          DTEMP         382699        1381.18        1.30056        75.0837      0.0719167      0.0859992        76.2682      0.0721601        1358.84        1.30811        0.41397      0.0525473        1.00369    -0.00236788       -0.38699     0.00185319        28.0888        29.0621        -7.0144
           3680          DTEMP         382708        1355.87        1.28219        73.6843      0.0708812      0.0859772        74.8639      0.0711363        1333.39         1.2893       0.413983      0.0525473       0.980483    -0.00236788      -0.368829     0.00185319        28.0899        29.0632        -7.0144
           3681          DTEMP         382718        1330.91        1.26382        72.3052      0.0698458      0.0859544        73.4797      0.0701124         1308.3        1.27048       0.413997      0.0525473       0.957278    -0.00236788      -0.350667     0.00185319         28.091        29.0643        -7.0144
           3682          DTEMP         382728        1306.32        1.24545        70.9463      0.0688103      0.0859308        72.1155      0.0690885        1283.58        1.25167       0.414011      0.0525473       0.934073    -0.00236788      -0.332506     0.00185319        28.0921        29.0654        -7.0144
           3683          DTEMP         382738        1282.09        1.22708        69.6078      0.0677749      0.0859064        70.7714      0.0680646        1259.23        1.23285       0.414026      0.0525473       0.910868    -0.00236788      -0.314345     0.00185319        28.0933        29.0666        -7.0144
           3684          DTEMP         382748        1258.22        1.20871        68.2896      0.0667394      0.0858812        69.4474      0.0670408        1235.25        1.21404       0.414042      0.0525473       0.887662    -0.00236788      -0.296184     0.00185319        28.0944        29.0678        -7.0144
           3685          DTEMP         382757        1234.71        1.19034        66.9916      0.0657039       0.085855        68.1434      0.0660169        1211.64        1.19522       0.414059      0.0525473       0.864457    -0.00236788      -0.278022     0.00185319        28.0956         29.069        -7.0144
           3686          DTEMP         382767        1211.56        1.17197         65.714      0.0646685       0.085828        66.8595       0.064993         1188.4        1.17641       0.414076      0.0525473       0.841252    -0.00236788      -0.259861     0.00185319        28.0968        29.0702        -7.0144
           3687          DTEMP         382777        1188.77         1.1536        64.4566       0.063633         0.0858        65.5957      0.0639691        1165.53        1.15759       0.414094      0.0525473       0.818047    -0.00236788        -0.2417     0.00185319        28.0981        29.0715        -7.0144
           3688          DTEMP         382787        1166.34        1.13523        63.2196      0.0625976      0.0857711        64.3519      0.0629452        1143.02        1.13878       0.414113      0.0525473       0.794842    -0.00236788      -0.223538     0.00185319        28.0993        29.0728        -7.0144
           3689          DTEMP         382797        1144.27        1.11686        62.0028      0.0615621      0.0857412        63.1282      0.0619214        1120.89        1.11996       0.414132      0.0525473       0.771636    -0.00236788      -0.205377     0.00185319        28.1006        29.0741        -7.0144
           3690          DTEMP         382806        1122.56        1.09848        60.8063      0.0605267      0.0857103        61.9246      0.0608975        1099.12        1.10115       0.414153      0.0525473       0.748431    -0.00236788      -0.187216     0.00185319        28.1019        29.0754        -7.0144
           3691          DTEMP         382816        1101.21        1.08011        59.6301      0.0594912      0.0856783         60.741      0.0598736        1077.72        1.08233       0.414174      0.0525473       0.725226    -0.00236788      -0.169054     0.00185319        28.1032        29.0768        -7.0144
